rv,jumps,dts,vix,rets,c,vixann
7.3865e-05,0.0,['24/06/1998'],0.0001325398148148148,0.011889838475067548,7.38652438253504e-05,20.02
6.1735e-05,0.0,['25/06/1998'],0.00013560267857142861,-0.0031828014278981903,6.17350695878374e-05,20.25
4.5089e-05,0.0,['26/06/1998'],0.00012394497354497355,0.0034652274694563228,4.50893070130032e-05,19.36
7.2545e-05,4.64189793558419e-05,['29/06/1998'],0.0001266484457671958,0.004657334021813295,2.61261736517639e-05,19.57
5.4217e-05,0.0,['30/06/1998'],0.0001284669642857143,-0.004092721119525077,5.42167783335499e-05,19.71
6.3729e-05,0.0,['1/07/1998'],0.00010714285714285715,0.012898881960788453,6.37288587023582e-05,18.0
1.4828e-05,0.0,['2/07/1998'],0.00010325029761904765,-0.001864940539999303,1.48282663599478e-05,17.67
2.9439e-05,0.0,['6/07/1998'],0.00011477410714285714,0.009454303339127746,2.94393773190027e-05,18.63
2.3133e-05,0.0,['7/07/1998'],0.00011465092592592595,-0.002292418293073879,2.31331452839021e-05,18.62
2.2688e-05,0.0,['8/07/1998'],0.00010501071428571427,0.010090433433522377,2.26884977971266e-05,17.82
4.0772e-05,0.0,['9/07/1998'],0.00010905608465608468,-0.006718507118504859,4.07722889536992e-05,18.16
6.9668e-05,0.0,['10/07/1998'],0.00010619259259259263,0.004967959625519179,6.96683559278097e-05,17.92
3.0531e-05,0.0,['13/07/1998'],0.00011026044973544975,0.0007383495647771562,3.05306695747797e-05,18.26
3.3252e-05,0.0,['14/07/1998'],0.0001057190476190476,0.010577321303927816,3.32521143842199e-05,17.88
2.4184e-05,0.0,['15/07/1998'],0.00010583733465608466,-0.0023550527593338044,2.41839768141054e-05,17.89
3.2849e-05,0.0,['16/07/1998'],9.52317791005291e-05,0.007783658086936673,3.28493279510577e-05,16.97
1.5156e-05,0.0,['17/07/1998'],8.710744047619048e-05,0.002328387969089616,1.51562548144032e-05,16.23
4.0708e-05,0.0,['20/07/1998'],9.942976190476191e-05,-0.002235486094516351,4.07083670138678e-05,17.34
5.782e-05,0.0,['21/07/1998'],0.0001336011904761905,-0.01620182130528183,5.78202490401063e-05,20.1
6.7801e-05,0.0,['22/07/1998'],0.00013654179894179896,-0.000850095579605952,6.780083826469e-05,20.32
0.00020312,0.0,['23/07/1998'],0.00017508601190476195,-0.021122135358472398,0.000203115985310336,23.01
0.00017307,0.0,['24/07/1998'],0.00017508601190476195,0.0009208305664807348,0.00017307389163074,23.01
0.00015555,0.0,['27/07/1998'],0.00017691696428571426,0.0056554364548958335,0.000155549688382089,23.13
0.00021198,0.0,['28/07/1998'],0.00021083416005291007,-0.014955207579441507,0.000211981574281175,25.25
0.00010832,0.0,['29/07/1998'],0.0002032222552910053,-0.004460314650353022,0.000108318177686125,24.79
8.1338e-05,0.0,['30/07/1998'],0.0001698001322751323,0.015642954420924376,8.13381506519488e-05,22.66
8.899e-05,0.0,['31/07/1998'],0.00020338624338624338,-0.019685918590041387,8.89902096998739e-05,24.8
0.00013816,0.0,['3/08/1998'],0.00022320119047619056,-0.007370919714304282,0.000138162575269574,25.98
0.00056368,0.0,['4/08/1998'],0.0003190223544973545,-0.03691780433730461,0.000563682979256117,31.06
0.00043872,0.0,['5/08/1998'],0.00029425558862433866,0.008646242714864628,0.000438719459939749,29.83
7.4933e-05,0.0,['6/08/1998'],0.00026297619047619043,0.007553949676596615,7.49334549741591e-05,28.2
6.8178e-05,0.0,['7/08/1998'],0.00024142870370370367,-0.00016520733558148895,6.81780527383175e-05,27.02
5.7905e-05,0.0,['10/08/1998'],0.00027333416005291,-0.005808751529230025,5.79050009640891e-05,28.75
0.00060522,0.0,['11/08/1998'],0.0003367222552910053,-0.013159307414929378,0.000605218402098127,31.91
0.00011068,0.0,['12/08/1998'],0.0002695444775132276,0.014155911661007306,0.000110680484214987,28.55
0.00010022,0.0,['13/08/1998'],0.0002960338624338625,-0.008623897310396823,0.000100223305297702,29.92
0.00017625,0.0,['14/08/1998'],0.00039932622354497347,-0.011377048887838505,0.000176252598805913,34.75
0.00010997,0.0,['17/08/1998'],0.0003356678571428571,0.01949354036878794,0.00010996869501551,31.86
9.5896e-05,0.0,['18/08/1998'],0.0002667195767195767,0.016047065660764786,9.58964069001799e-05,28.4
4.1338e-05,0.0,['19/08/1998'],0.0002721944775132275,-0.0028555078832064543,4.13381746128705e-05,28.69
7.9245e-05,0.0,['20/08/1998'],0.00029761904761904765,-0.005900476551062576,7.92450527260446e-05,30.0
0.00046625,0.0,['21/08/1998'],0.00036318108465608473,-0.009591472568204066,0.000466246030789666,33.14
0.00019767,0.0,['24/08/1998'],0.00033440476190476194,0.006416779342390046,0.000197665744318799,31.8
0.00028472,0.0,['25/08/1998'],0.0003042026785714285,0.004328296532566203,0.000284722244065055,30.33
0.00019508,0.0,['26/08/1998'],0.0003206678571428572,-0.007964948747751778,0.000195083909375791,31.14
0.00077013,0.0,['27/08/1998'],0.0004914360119047618,-0.03912516251127622,0.00077012837908048,38.55
0.00023787,0.0,['28/08/1998'],0.0005185714285714287,-0.014929760867165345,0.000237874054855604,39.6
0.0014898,0.0,['31/08/1998'],0.0006483857142857145,-0.07043759037302043,0.00148980246872758,44.28
0.0010976,0.0,['1/09/1998'],0.00044007619047619045,0.037882696562960984,0.00109763220038648,36.48
0.00037336,0.0,['2/09/1998'],0.00044685767195767195,-0.0037990482582275277,0.000373362240986706,36.76
0.00047072,0.0,['3/09/1998'],0.0005676074404761906,-0.008323538852149827,0.000470717974266582,41.43
0.00065151,0.0,['4/09/1998'],0.0006202897156084657,-0.008557678174528613,0.000651514550843941,43.31
0.0015739,0.00122607816013888,['8/09/1998'],0.0004750033068783069,0.049645961835058545,0.000347800151911409,37.9
0.00024379,0.0,['9/09/1998'],0.0005201440476190475,-0.017008184697617012,0.000243790519579985,39.66
0.00090509,0.000624980487789252,['10/09/1998'],0.0006783016203703703,-0.026189707633403655,0.000280111431697953,45.29
0.00035964,0.0,['11/09/1998'],0.0006326678571428572,0.029028052978482318,0.000359644546736471,43.74
0.00039334,0.000355350321595997,['14/09/1998'],0.0004919460648148148,0.02026771620473301,3.7992200667823e-05,38.57
7.2004e-05,0.0,['15/09/1998'],0.0004424921957671957,0.007700531425387839,7.20039873012308e-05,36.58
0.00021587,0.0,['16/09/1998'],0.0004271440476190477,0.007488658050236726,0.000215865732139791,35.94
0.00073666,0.0,['17/09/1998'],0.0005089262235449736,-0.02578194005340242,0.000736655676661773,39.23
6.4671e-05,0.0,['18/09/1998'],0.000493477810846561,0.0011966886506780685,6.46714841106404e-05,38.63
0.00064961,0.0,['21/09/1998'],0.0004922011904761904,0.0037182402743803507,0.000649609467553368,38.58
0.00012547,0.0,['22/09/1998'],0.00044346044973544974,0.00559041543225482,0.00012546723823974,36.62
0.00025686,0.000157227677927327,['23/09/1998'],0.0003486444775132275,0.034798235542756045,9.96363732714587e-05,32.47
0.00025763,0.0,['24/09/1998'],0.00039726044973544965,-0.022165066345250794,0.000257627924748545,34.66
0.00024525,0.0,['25/09/1998'],0.0003947428902116402,0.0019449387439545878,0.000245247214548968,34.55
0.00033603,0.0,['28/09/1998'],0.00040208892195767187,0.003764143851346475,0.000336033202216781,34.87
0.00016156,0.0,['29/09/1998'],0.0004304783068783069,0.00031462881210682017,0.000161562409013359,36.08
0.0002075,0.0,['30/09/1998'],0.00055453125,-0.03098944514956882,0.000207499255245675,40.95
0.00024913,0.0,['1/10/1998'],0.000625168783068783,-0.030570414918264587,0.000249125205554137,43.48
0.0003031,0.0,['2/10/1998'],0.0005416074404761905,0.01630009090575861,0.000303096960821427,40.47
0.00056938,0.0,['5/10/1998'],0.0006060502976190477,-0.014102566033468072,0.000569384898278754,42.81
0.00057249,0.0,['6/10/1998'],0.0005613227513227515,-0.004024027932105249,0.000572493061616872,41.2
0.00027622,0.0,['7/10/1998'],0.000626031779100529,-0.014228454045968175,0.000276221061378647,43.51
0.0016232,0.0,['8/10/1998'],0.0006918477513227515,-0.011647075894395781,0.001623174577611,45.74
0.00024139,0.0,['9/10/1998'],0.0005772382275132275,0.025672379069671687,0.000241391261965934,41.78
0.00044558,0.000330445023632166,['12/10/1998'],0.0005309540013227514,0.013440492929115607,0.000115132380282109,40.07
5.2472e-05,0.0,['13/10/1998'],0.0005352026785714286,-0.002920940993003414,5.24723096921028e-05,40.23
0.00020452,0.0,['14/10/1998'],0.0005019449735449735,0.010728332740911417,0.000204520162771665,38.96
0.00054519,0.000337761584653047,['15/10/1998'],0.0003675779100529101,0.040882060541183686,0.000207428324918329,33.34
0.00014343,0.0,['16/10/1998'],0.0004009366402116402,0.008489007255063071,0.000143425799025866,34.82
0.00010335,0.0,['19/10/1998'],0.0003629619378306879,0.00563525356085995,0.000103354934937037,33.13
0.00030161,0.0,['20/10/1998'],0.0003625238425925926,0.0014485122364153084,0.000301609544213861,33.11
0.00013185,0.0,['21/10/1998'],0.00036471696428571433,0.005614280041985243,0.000131852575340914,33.21
0.0001065,0.0,['22/10/1998'],0.0003287502976190477,0.007968763077140102,0.000106496089921415,31.53
5.9799e-05,0.0,['23/10/1998'],0.0003443627314814816,-0.007268021664081281,5.97985899390813e-05,32.27
6.9904e-05,0.0,['26/10/1998'],0.00034671441798941806,0.0015399048302180871,6.99035911690307e-05,32.38
0.00016017,0.0,['27/10/1998'],0.0003590286044973545,-0.006530528528192252,0.000160170599689228,32.95
0.00010234,0.0,['28/10/1998'],0.00034757156084656095,0.002578009611819665,0.000102340210093415,32.42
7.8104e-05,0.0,['29/10/1998'],0.00028778108465608463,0.01656475606196882,7.81035673503326e-05,29.5
0.00016242,0.0,['30/10/1998'],0.000260186011904762,0.011663594642690903,0.000162417152988036,28.05
7.283e-05,0.0,['2/11/1998'],0.00024573664021164025,0.011700061531115918,7.28303370744577e-05,27.26
4.4692e-05,0.0,['3/11/1998'],0.0002548338624338625,-0.0006839330012283926,4.46920060634264e-05,27.76
0.00023959,0.0,['4/11/1998'],0.0002477238425925926,0.007023993785210741,0.000239585333089541,27.37
0.00015356,0.0,['5/11/1998'],0.00022371696428571432,0.01347844175396441,0.000153560119469206,26.01
1.9228e-05,0.0,['6/11/1998'],0.0002184160052910053,0.006294913659267686,1.92278177594632e-05,25.7
5.5015e-05,0.0,['9/11/1998'],0.00026092860449735447,-0.009519226869819937,5.50153662574163e-05,28.09
5.8419e-05,0.0,['10/11/1998'],0.0002624169642857143,-0.0017179852440644709,5.84185288964773e-05,28.17
0.00010702,0.0,['11/11/1998'],0.00026803601190476193,-0.006482241057426247,0.000107024449325661,28.47
5.8713e-05,0.0,['12/11/1998'],0.0002835047619047619,-0.0029303264873289897,5.87127898941725e-05,29.28
2.5711e-05,0.0,['13/11/1998'],0.00027868416005291007,0.007158775518936612,2.57106263983355e-05,29.03
0.00014478,8.88959674594849e-05,['16/11/1998'],0.00027619378306878304,0.008967242324013532,5.58840924179192e-05,28.9
0.00015158,0.0,['17/11/1998'],0.00025833416005291004,0.0030415199389289007,0.000151584844993863,27.95
4.8125e-05,0.0,['18/11/1998'],0.00024339844576719573,0.004518792171271299,4.81252266136765e-05,27.13
7.5938e-05,0.0,['19/11/1998'],0.0002150297619047619,0.007078550641641872,7.59376811449128e-05,25.5
6.7704e-05,4.24951960400331e-05,['20/11/1998'],0.00016696458333333332,0.009446740603274502,2.52088833934884e-05,22.47
0.00010368,0.0,['23/11/1998'],0.00015773333333333336,0.020972296372802894,0.000103677158930708,21.84
4.9696e-05,0.0,['24/11/1998'],0.00017921904761904764,-0.004402841120509966,4.96964224196125e-05,23.28
2.065e-05,0.0,['25/11/1998'],0.00016224289021164018,0.003274457956844227,2.0649638938359e-05,22.15
1.002e-05,0.0,['27/11/1998'],0.00016136511243386242,0.004556237811901639,1.00197788551585e-05,22.09
0.00013472,0.0,['30/11/1998'],0.00022371696428571432,-0.024331398281644632,0.000134717040858426,26.01
0.0001284,0.0,['1/12/1998'],0.00020618416005291002,0.009961987717787278,0.000128395236424038,24.97
0.00015144,0.0,['2/12/1998'],0.0002138508267195767,-0.003434862509539621,0.000151439251092646,25.43
0.00020701,0.0,['3/12/1998'],0.0002723842592592592,-0.018187880474507933,0.000207005948366077,28.7
0.00027478,0.0,['4/12/1998'],0.00021183733465608462,0.022864229185290248,0.000274776625697038,25.31
6.536e-05,0.0,['7/12/1998'],0.00020502976190476193,0.009270760516780455,6.53601156952264e-05,24.9
0.00011505,0.0,['8/12/1998'],0.0002163810846560846,-0.005335417117566334,0.000115054496446363,25.58
3.5356e-05,0.0,['9/12/1998'],0.0002177366402116402,0.0017844537415599758,3.53560487529513e-05,25.66
0.00012701,0.0,['10/12/1998'],0.0002376905092592593,-0.015729446169770962,0.000127005082306053,26.81
0.00011402,6.52139088853439e-05,['11/12/1998'],0.00025410000000000005,0.0012352670261860284,4.8803052158609e-05,27.72
0.00021514,0.0,['14/12/1998'],0.00032417860449735446,-0.021893180921258488,0.000215136751065218,31.31
9.8736e-05,0.0,['15/12/1998'],0.0002862223544973545,0.018776348806168575,9.87358721058078e-05,29.42
5.6944e-05,0.0,['16/12/1998'],0.000296825925925926,-0.0007656671786712508,5.6944436931152e-05,29.96
0.00011041,0.0,['17/12/1998'],0.0002585190476190476,0.015406467196687272,0.000110405374149256,27.96
3.0883e-05,0.0,['18/12/1998'],0.00020734179894179897,0.006798983965473572,3.08834910121941e-05,25.04
0.00018728,0.000121915346578294,['21/12/1998'],0.00018826044973544974,0.012388954169025758,6.53691476989894e-05,23.86
6.9309e-05,0.0,['22/12/1998'],0.0001716033068783069,0.0006067129228957783,6.93093756030166e-05,22.78
0.00013791,0.0,['23/12/1998'],0.0001350674933862434,0.02053433224280288,0.000137910675674646,20.21
2.3273e-05,1.59895502166604e-05,['24/12/1998'],0.00015257619047619048,-0.0018494308292898315,7.28355405647659e-06,21.48
3.0954e-05,0.0,['28/12/1998'],0.0001826223544973545,-0.0006362776342832577,3.09544949611157e-05,23.5
5.4224e-05,0.0,['29/12/1998'],0.00016268267195767197,0.013229228724756412,5.42240951266154e-05,22.18
5.8894e-05,0.0,['30/12/1998'],0.00018014404761904762,-0.007987947427477765,5.88941847687223e-05,23.34
5.3679e-05,0.0,['31/12/1998'],0.00019720119047619055,-0.0021940882211275207,5.36786179901076e-05,24.42
0.00021574,0.0,['4/01/1999'],0.00022647781084656095,-0.0009196974599669527,0.000215737473101123,26.17
5.2683e-05,0.0,['5/01/1999'],0.00019784775132275135,0.013490547840669578,5.26827341277447e-05,24.46
0.00013613,8.87707169431038e-05,['6/01/1999'],0.00018014404761904762,0.02189891732344024,4.73632505653124e-05,23.34
0.00010007,0.0,['7/01/1999'],0.00019639447751322754,-0.0020534453552565695,0.000100066888336729,24.37
0.00012852,0.0,['8/01/1999'],0.00017921904761904764,0.004212484911397033,0.00012851505482667,23.28
0.00011717,0.0,['11/01/1999'],0.00021435568783068786,-0.008830409845420906,0.000117174277552758,25.46
0.00013555,0.0,['12/01/1999'],0.00026111441798941804,-0.019470214279204773,0.000135546371181728,28.1
0.00090544,0.0,['13/01/1999'],0.0002998055886243386,-0.004131118163011578,0.000905442482012607,30.11
0.00015578,0.0,['14/01/1999'],0.0003596826719576719,-0.018156381029578336,0.000155779193833769,32.98
0.00012441,0.0,['15/01/1999'],0.00028273068783068783,0.025308320977673323,0.000124414845282988,29.24
0.00019777,0.0,['19/01/1999'],0.00028273068783068783,0.007005310662997625,0.000197766287990378,29.24
0.00012187,0.0,['20/01/1999'],0.0002704894179894181,0.003683304145856697,0.000121866058221078,28.6
0.00016481,0.0,['21/01/1999'],0.00031615291005291014,-0.017225060479432095,0.000164806261503965,30.92
0.00019954,0.0,['22/01/1999'],0.0003375669642857143,-0.008104582333902585,0.000199536875211578,31.95
7.1753e-05,0.0,['25/01/1999'],0.0003204619378306878,0.007148783885995698,7.17534801812256e-05,31.13
7.6496e-05,0.0,['26/01/1999'],0.00028253733465608466,0.014745127966577955,7.64961093488502e-05,29.23
0.00011027,0.0,['27/01/1999'],0.00029228601190476195,-0.007325276797051548,0.000110274677791905,29.73
0.00017495,0.000144481075073736,['28/01/1999'],0.00026130029761904763,0.017700000465214038,3.04708079444944e-05,28.11
0.00014525,0.0,['29/01/1999'],0.00022786458333333336,0.011214218842162478,0.000145249163173575,26.25
6.328e-05,0.0,['1/02/1999'],0.00025318416005291005,-0.0052024687980578325,6.32795178620566e-05,27.67
0.0001385,0.0,['2/02/1999'],0.0002622306878306879,-0.008686479417911936,0.000138503435315047,28.16
0.00011273,0.0,['3/02/1999'],0.00025704179894179896,0.007955654692939282,0.000112734486806868,27.88
0.00017392,0.0,['4/02/1999'],0.00028739100529100533,-0.018710673756216774,0.000173919404564502,29.48
3.9908e-05,0.0,['5/02/1999'],0.00029110744047619055,-0.00730742954820973,3.99082627364573e-05,29.67
9.5198e-05,0.0,['8/02/1999'],0.00030300029761904756,0.003519698217517043,9.51979262475875e-05,30.27
0.00024928,0.0,['9/02/1999'],0.0003252148148148148,-0.022465181267596106,0.000249280310505733,31.36
0.00012227,0.0,['10/02/1999'],0.00030661458333333327,0.006074560936770897,0.000122272820716549,30.45
9.8688e-05,0.0,['11/02/1999'],0.00024862976190476193,0.024613870196073705,9.86879351098273e-05,27.42
0.00012065,0.0,['12/02/1999'],0.00029287619047619056,-0.019250484772305072,0.000120648788037802,29.76
0.00032118,0.000269088173391561,['16/02/1999'],0.00029071511243386244,0.009498453289402959,5.20937014369522e-05,29.65
0.0001617,0.0,['17/02/1999'],0.0003106555886243386,-0.014469614552037838,0.000161698879253155,30.65
5.8047e-05,0.0,['18/02/1999'],0.00030661458333333327,0.01076672828489273,5.80473713597862e-05,30.45
5.5011e-05,0.0,['19/02/1999'],0.00028389219576719575,0.0015425184869717267,5.50107716566226e-05,29.3
9.2234e-05,0.0,['22/02/1999'],0.00022131511243386244,0.02624258138897652,9.22342948376293e-05,25.87
0.00019917,0.0,['23/02/1999'],0.00023205029761904757,-0.000754918803447687,0.000199172673605402,26.49
0.00022744,0.0,['24/02/1999'],0.0002448360119047619,-0.014077765875450425,0.000227442084453757,27.21
0.00033825,0.0,['25/02/1999'],0.00025944447751322753,-0.006716243030968107,0.000338253665469265,28.01
0.00016951,0.0,['26/02/1999'],0.00025704179894179896,-0.005387896336720746,0.000169507249869746,27.88
9.4842e-05,0.0,['1/03/1999'],0.00026615638227513226,-0.0017538972121700046,9.48420974083069e-05,28.37
9.5041e-05,0.0,['2/03/1999'],0.00028234404761904767,-0.008660876509749305,9.50407781540761e-05,29.22
0.00015564,0.0,['3/03/1999'],0.0002788761904761905,0.0017935762186270707,0.000155640964903271,29.04
0.00017942,0.0,['4/03/1999'],0.00023521458333333335,0.015309431950564877,0.000179419076647719,26.67
0.00050524,0.000343386697507862,['5/03/1999'],0.00019174814814814812,0.02286280597974143,0.000161850622788083,24.08
3.2824e-05,0.0,['8/03/1999'],0.0001991440476190476,0.0056758810807937725,3.28236975841752e-05,24.54
0.00018448,0.0,['9/03/1999'],0.00020701071428571427,-0.0022555490973827277,0.000184477520166714,25.02
2.8126e-05,0.0,['10/03/1999'],0.0002032222552910053,0.005454530642907522,2.81261266468895e-05,24.79
0.0001178,0.0,['11/03/1999'],0.00019639447751322754,0.008388453998439911,0.000117798400334073,24.37
5.814e-05,0.0,['12/03/1999'],0.00020404285714285716,-0.0023840120539177743,5.81397371932002e-05,24.84
4.6777e-05,0.0,['15/03/1999'],0.0002106671957671957,0.009739300997244035,4.67774626908791e-05,25.24
4.131e-05,0.0,['16/03/1999'],0.00020916749338624339,-0.0006886999912559404,4.1310089687208e-05,25.15
5.3188e-05,0.0,['17/03/1999'],0.00021621193783068782,-0.006558709930582689,5.31881677529305e-05,25.57
3.0976e-05,0.0,['18/03/1999'],0.00019254527116402116,0.014328744942889418,3.09763250024985e-05,24.13
9.9423e-05,0.0,['19/03/1999'],0.000195589417989418,-0.01319671729909912,9.94226866517311e-05,24.32
5.3541e-05,0.0,['22/03/1999'],0.00020667989417989417,-0.0017563460201846202,5.35406080238346e-05,25.0
0.0002586,0.0,['23/03/1999'],0.0002459169642857143,-0.027252922414856925,0.000258599256291818,27.27
5.923e-05,0.0,['24/03/1999'],0.00023398148148148155,0.0050973544912879315,5.92296768597117e-05,26.6
